OrderID,CustomerID,OrderDate,ProductID,Quantity
1,465,2024-05-03,30,7
2,369,2024-01-26,40,8
3,458,2024-05-08,14,6
4,158,2024-05-09,4,1
5,451,2023-06-22,10,6
6,13,2024-04-13,36,3
7,352,2024-01-22,47,8
8,181,2024-03-19,50,1
9,256,2024-03-15,49,6
10,341,2024-02-08,34,7
11,76,2024-04-22,44,1
12,315,2024-04-04,39,6
13,314,2024-03-08,16,7
14,400,2023-08-06,39,6
15,391,2024-03-19,12,9
16,431,2023-12-23,25,6
17,313,2024-02-19,25,5
18,323,2024-04-25,7,9
19,39,2024-04-26,48,4
20,224,2024-05-10,47,2
21,114,2024-04-18,29,5
22,173,2024-05-02,20,4
23,277,2024-03-24,23,10
24,223,2024-03-01,11,4
25,133,2024-05-09,23,3
26,205,2024-03-12,11,3
27,167,2024-05-01,37,3
28,328,2024-04-14,49,6
29,115,2024-04-24,49,2
30,228,2024-02-19,26,5
31,449,2024-02-29,39,5
32,397,2023-06-16,38,5
33,138,2024-04-27,48,2
34,176,2024-03-19,47,4
35,371,2024-01-13,36,10
36,12,2024-04-30,29,1
37,423,2023-06-02,26,7
38,397,2024-05-11,7,8
39,170,2024-04-19,36,4
40,188,2024-03-14,38,3
41,6,2024-05-05,5,4
42,175,2024-02-24,42,4
43,219,2024-03-08,27,4
44,22,2024-04-26,43,4
45,375,2024-02-13,28,8
46,198,2024-03-06,37,5
47,69,2024-04-12,6,5
48,278,2024-02-13,28,6
49,97,2024-04-22,48,5
50,62,2024-05-03,3,2
51,423,2024-03-25,6,6
52,18,2024-05-10,38,3
53,306,2024-05-03,40,9
54,435,2023-08-23,25,5
55,270,2024-05-01,38,5
56,198,2024-04-01,3,3
57,251,2024-04-06,49,7
58,305,2024-02-24,30,6
59,333,2024-02-17,36,5
60,432,2023-09-30,44,5
61,450,2024-02-28,9,8
62,118,2024-05-05,21,3
63,138,2024-04-28,14,4
64,186,2024-02-23,47,4
65,228,2024-04-29,48,1
66,137,2024-05-09,42,4
67,279,2024-02-22,6,6
68,306,2024-04-23,47,5
69,115,2024-05-08,26,2
70,284,2024-04-09,17,5
71,428,2023-07-31,49,6
72,387,2023-09-15,5,8
73,346,2024-04-21,46,7
74,255,2024-03-08,38,7
75,400,2023-08-24,43,7
76,350,2024-02-05,24,10
77,435,2023-07-22,8,7
78,437,2023-07-21,40,8
79,427,2024-03-25,18,8
80,280,2024-02-16,43,5
81,133,2024-04-22,17,4
82,260,2024-02-23,17,10
83,162,2024-04-29,7,5
84,450,2023-12-15,20,8
85,273,2024-04-21,15,7
86,324,2024-02-13,1,7
87,385,2024-02-26,40,6
88,295,2024-04-14,45,5
89,488,2023-09-07,31,8
90,400,2023-11-11,48,6
91,154,2024-04-30,3,5
92,274,2024-02-21,37,5
93,459,2024-05-02,22,6
94,230,2024-03-15,43,1
95,333,2024-02-19,17,9
96,136,2024-04-30,28,1
97,298,2024-05-09,23,5
98,487,2023-08-18,49,8
99,230,2024-04-19,15,4
100,460,2023-10-21,23,9
101,66,2024-04-30,16,1
102,303,2024-04-19,21,7
103,418,2023-08-21,33,7
104,416,2023-07-25,18,8
105,327,2024-03-08,31,10
106,349,2023-06-23,16,9
107,281,2024-04-29,13,9
108,360,2023-06-12,32,5
109,20,2024-04-17,11,3
110,324,2024-04-07,13,8
111,22,2024-04-14,20,3
112,362,2023-09-13,30,9
113,375,2023-09-25,6,5
114,364,2024-01-05,2,5
115,252,2024-04-17,1,9
116,24,2024-05-10,2,1
117,325,2024-04-16,1,10
118,371,2023-06-17,13,5
119,302,2024-03-26,14,8
120,363,2023-07-20,26,6
121,487,2023-10-20,38,10
122,218,2024-05-06,21,3
123,109,2024-04-16,17,5
124,410,2024-01-11,31,9
125,120,2024-04-18,39,5
126,455,2023-06-01,33,7
127,370,2023-09-24,48,9
128,164,2024-04-18,49,2
129,310,2024-03-24,34,6
130,237,2024-04-02,3,2
131,463,2023-11-12,7,6
132,147,2024-04-18,27,1
133,289,2024-04-20,35,6
134,448,2023-09-30,3,6
135,45,2024-05-02,2,1
136,405,2023-12-09,50,10
137,89,2024-04-19,9,1
138,140,2024-05-05,29,1
139,163,2024-05-10,8,2
140,429,2024-04-05,28,10
141,471,2023-09-21,13,7
142,476,2023-07-15,18,10
143,428,2024-05-04,50,5
144,335,2024-04-08,43,7
145,474,2024-02-06,33,5
146,119,2024-04-18,33,5
147,442,2023-05-30,27,5
148,493,2024-05-08,47,9
149,11,2024-04-24,8,3
150,219,2024-04-16,46,1
151,356,2023-07-29,29,8
152,281,2024-03-31,49,8
153,432,2023-09-06,29,6
154,421,2024-02-29,25,5
155,433,2024-04-13,31,5
156,211,2024-04-15,33,2
157,387,2023-08-02,2,5
158,445,2023-09-18,22,6
159,293,2024-04-11,36,6
160,309,2024-04-10,3,5
161,449,2023-11-28,13,5
162,166,2024-05-07,48,1
163,182,2024-04-27,6,2
164,99,2024-04-12,47,4
165,129,2024-04-22,35,5
166,427,2024-01-06,41,6
167,88,2024-04-21,4,2
168,7,2024-04-15,33,1
169,265,2024-03-18,1,10
170,283,2024-02-18,10,6
171,409,2024-03-12,22,7
172,337,2024-01-24,39,10
173,261,2024-04-16,12,8
174,33,2024-04-13,49,1
175,80,2024-04-12,32,2
176,367,2023-11-20,47,10
177,466,2024-01-22,43,6
178,393,2024-03-04,18,7
179,255,2024-03-29,41,9
180,212,2024-05-10,36,2
181,303,2024-04-07,33,9
182,215,2024-03-24,15,2
183,133,2024-04-20,44,2
184,264,2024-02-26,48,10
185,26,2024-05-02,23,1
186,173,2024-03-13,10,5
187,331,2024-02-23,45,5
188,217,2024-03-27,16,2
189,225,2024-04-03,39,1
190,282,2024-05-07,4,7
191,491,2023-08-07,1,10
192,147,2024-04-19,4,5
193,19,2024-04-23,13,1
194,131,2024-05-02,26,1
195,259,2024-04-15,33,10
196,161,2024-04-12,10,3
197,385,2023-06-22,5,5
198,419,2024-01-15,50,6
199,418,2023-12-29,32,7
200,170,2024-04-10,6,1
201,8,2024-04-14,12,5
202,412,2023-09-10,36,5
203,429,2023-09-24,45,5
204,9,2024-04-24,25,2
205,330,2024-02-28,29,9
206,198,2024-03-18,16,3
207,248,2024-04-18,42,5
208,484,2023-11-14,36,9
209,214,2024-03-22,2,3
210,130,2024-05-08,47,3
211,177,2024-05-01,47,3
212,180,2024-03-28,31,3
213,121,2024-04-12,16,3
214,242,2024-05-02,9,3
215,60,2024-04-28,16,5
216,135,2024-04-20,46,3
217,86,2024-04-14,47,4
218,118,2024-05-07,30,2
219,332,2024-04-23,26,6
220,373,2023-07-31,15,10
221,137,2024-04-13,1,3
222,44,2024-05-07,34,1
223,93,2024-04-17,4,4
224,61,2024-04-28,17,2
225,340,2024-01-18,47,7
226,154,2024-05-10,17,2
227,4,2024-04-19,24,2
228,264,2024-04-15,39,10
229,218,2024-05-06,22,1
230,97,2024-05-06,43,3
231,96,2024-04-17,36,2
232,286,2024-05-01,21,7
233,252,2024-02-21,48,9
234,90,2024-04-27,27,3
235,145,2024-05-03,5,2
236,106,2024-05-07,5,4
237,81,2024-04-21,43,4
238,216,2024-03-20,49,3
239,277,2024-03-04,12,5
240,208,2024-04-23,1,4
241,330,2024-04-18,8,9
242,367,2023-07-24,32,6
243,25,2024-04-12,10,5
244,376,2023-10-20,46,6
245,86,2024-05-06,25,3
246,143,2024-05-08,37,1
247,186,2024-02-28,31,1
248,195,2024-04-04,30,3
249,252,2024-05-01,38,5
250,332,2024-04-15,46,8
251,285,2024-04-08,1,8
252,399,2023-09-16,14,8
253,100,2024-05-11,48,5
254,299,2024-04-25,3,6
255,446,2023-10-06,48,6
256,110,2024-04-12,50,2
257,400,2024-03-28,48,7
258,50,2024-04-23,32,2
259,338,2024-03-11,29,10
260,154,2024-04-20,32,1
261,56,2024-05-08,2,3
262,312,2024-04-03,10,5
263,11,2024-05-11,17,2
264,356,2024-04-06,5,5
265,135,2024-05-11,26,5
266,129,2024-04-27,50,5
267,382,2024-03-29,39,10
268,164,2024-05-09,11,2
269,233,2024-04-24,5,5
270,287,2024-03-04,21,10
271,279,2024-02-27,10,5
272,167,2024-05-10,34,3
273,381,2024-01-16,5,8
274,330,2024-03-03,25,8
275,78,2024-05-05,32,1
276,259,2024-03-22,43,8
277,68,2024-05-02,1,3
278,343,2023-11-11,50,5
279,275,2024-05-04,47,5
280,228,2024-03-29,48,5
281,267,2024-04-05,1,6
282,384,2023-12-21,21,9
283,349,2023-10-27,5,6
284,237,2024-04-12,20,1
285,206,2024-04-17,19,4
286,122,2024-05-05,9,3
287,209,2024-04-20,36,4
288,273,2024-04-12,37,7
289,146,2024-04-26,23,5
290,41,2024-04-14,19,5
291,489,2024-04-12,17,7
292,399,2024-04-27,47,7
293,168,2024-02-18,3,4
294,159,2024-04-26,29,3
295,355,2023-10-27,12,5
296,83,2024-05-09,19,3
297,457,2023-12-17,8,9
298,163,2024-05-09,34,3
299,284,2024-02-24,33,8
300,111,2024-04-23,22,1
301,285,2024-02-13,41,7
302,367,2024-02-21,38,8
303,9,2024-04-19,18,1
304,90,2024-04-28,42,3
305,196,2024-03-19,44,2
306,382,2024-03-27,5,10
307,476,2024-04-18,6,8
308,151,2024-04-30,44,3
309,313,2024-05-10,2,7
310,419,2023-08-18,11,9
311,41,2024-05-08,34,4
312,392,2023-05-31,17,6
313,51,2024-05-05,30,3
314,265,2024-03-22,50,8
315,444,2023-06-03,42,9
316,120,2024-04-20,11,2
317,385,2023-11-12,14,10
318,268,2024-04-06,50,7
319,326,2024-04-26,12,8
320,232,2024-03-17,22,2
321,55,2024-04-23,49,5
322,137,2024-04-20,23,4
323,330,2024-05-10,1,8
324,332,2024-03-10,30,9
325,286,2024-04-28,47,7
326,50,2024-05-10,41,5
327,142,2024-04-21,5,1
328,317,2024-03-09,47,7
329,79,2024-04-14,47,5
330,321,2024-05-07,21,8
331,191,2024-02-17,30,5
332,352,2023-06-28,28,5
333,231,2024-02-12,42,1
334,240,2024-03-30,23,2
335,435,2024-03-11,29,7
336,321,2024-04-03,27,7
337,188,2024-04-20,12,5
338,379,2023-12-31,10,10
339,120,2024-04-12,27,1
340,474,2023-06-20,26,6
341,434,2023-05-24,39,10
342,469,2024-01-19,42,9
343,455,2023-06-15,10,7
344,212,2024-02-26,24,5
345,73,2024-04-18,24,3
346,369,2024-02-01,12,9
347,390,2023-06-26,44,9
348,333,2024-04-20,1,5
349,366,2023-09-24,16,6
350,486,2023-11-18,16,9
351,137,2024-04-28,46,1
352,362,2024-02-07,22,10
353,204,2024-02-20,26,2
354,460,2023-11-19,40,10
355,161,2024-04-16,47,4
356,278,2024-03-17,2,9
357,489,2023-10-16,29,8
358,242,2024-04-11,44,4
359,97,2024-04-19,2,4
360,381,2023-06-19,31,5
361,473,2023-12-17,28,8
362,395,2024-01-08,21,5
363,261,2024-05-11,18,9
364,84,2024-05-01,40,4
365,346,2023-05-27,8,10
366,202,2024-02-29,12,4
367,196,2024-04-30,15,3
368,173,2024-04-16,31,5
369,113,2024-04-20,11,2
370,151,2024-04-21,16,2
371,134,2024-04-20,44,2
372,396,2024-01-26,7,9
373,320,2024-03-19,32,5
374,160,2024-04-29,40,4
375,277,2024-04-05,48,9
376,420,2023-08-04,33,10
377,353,2023-12-03,45,10
378,369,2023-05-17,40,5
379,392,2023-07-24,10,7
380,494,2024-02-21,42,8
381,165,2024-05-03,3,5
382,61,2024-05-05,41,4
383,126,2024-04-20,50,1
384,208,2024-03-19,26,4
385,443,2024-04-25,23,10
386,285,2024-04-06,16,5
387,247,2024-03-14,13,2
388,145,2024-05-09,12,3
389,190,2024-03-09,42,1
390,275,2024-05-05,7,6
391,490,2024-02-18,14,9
392,431,2023-11-28,11,7
393,338,2023-11-17,2,7
394,343,2023-09-23,16,5
395,418,2024-01-30,42,7
396,133,2024-04-12,22,5
397,454,2023-12-30,5,7
398,489,2023-11-02,30,8
399,39,2024-05-02,30,5
400,60,2024-04-12,11,3
401,472,2023-06-01,37,7
402,481,2023-12-17,29,9
403,335,2023-07-07,18,6
404,93,2024-05-01,14,2
405,95,2024-04-27,30,2
406,223,2024-03-06,25,1
407,379,2023-10-26,21,9
408,55,2024-04-23,12,5
409,163,2024-04-30,45,2
410,384,2024-02-27,10,7
411,331,2024-03-27,20,10
412,104,2024-04-30,40,2
413,349,2023-11-04,49,7
414,173,2024-04-11,21,2
415,201,2024-04-22,14,1
416,89,2024-05-08,2,1
417,369,2023-08-15,25,7
418,72,2024-04-29,47,5
419,381,2024-04-29,5,9
420,17,2024-05-07,46,2
421,326,2024-03-09,37,7
422,314,2024-05-07,2,9
423,126,2024-05-11,28,1
424,455,2024-03-09,28,7
425,311,2024-03-27,4,9
426,209,2024-03-24,18,3
427,66,2024-05-02,25,3
428,24,2024-05-09,4,1
429,422,2023-09-30,29,5
430,332,2024-02-29,32,9
431,91,2024-04-21,42,5
432,223,2024-04-18,8,2
433,475,2023-06-02,3,6
434,197,2024-03-16,26,2
435,9,2024-04-13,18,2
436,432,2024-01-31,12,10
437,386,2023-12-08,3,8
438,133,2024-04-24,2,2
439,432,2023-07-07,1,8
440,293,2024-03-19,20,9
441,205,2024-03-15,6,5
442,150,2024-04-19,20,4
443,38,2024-05-07,14,4
444,51,2024-04-30,21,3
445,177,2024-03-26,40,5
446,379,2024-02-07,1,9
447,33,2024-05-08,9,4
448,412,2024-03-02,33,9
449,198,2024-04-10,23,3
450,7,2024-05-11,34,4
451,339,2023-11-01,20,6
452,206,2024-04-30,34,5
453,391,2024-05-11,24,5
454,181,2024-03-14,47,1
455,479,2023-08-22,32,8
456,432,2024-01-15,43,9
457,397,2023-08-23,32,7
458,407,2024-02-04,30,5
459,440,2024-01-25,18,5
460,416,2023-09-25,7,6
461,218,2024-03-04,44,5
462,144,2024-05-07,42,2
463,47,2024-04-19,11,3
464,127,2024-04-24,15,5
465,157,2024-04-23,19,5
466,277,2024-03-07,18,9
467,235,2024-03-24,18,3
468,4,2024-05-08,4,5
469,345,2024-03-25,49,8
470,133,2024-05-09,2,2
471,298,2024-02-22,36,6
472,377,2023-07-26,41,10
473,81,2024-04-15,26,2
474,90,2024-05-10,15,5
475,243,2024-03-21,47,5
476,413,2023-10-02,38,7
477,212,2024-02-23,32,3
478,361,2023-09-20,24,9
479,391,2024-02-14,47,9
480,302,2024-05-04,25,8
481,230,2024-02-14,32,4
482,196,2024-04-24,40,3
483,29,2024-04-12,25,2
484,18,2024-05-01,10,2
485,261,2024-02-29,35,6
486,76,2024-05-08,5,5
487,342,2023-10-22,29,8
488,98,2024-04-14,16,2
489,353,2024-02-22,28,8
490,330,2024-05-01,10,9
491,139,2024-05-06,17,3
492,299,2024-04-02,26,7
493,154,2024-04-13,17,4
494,385,2024-01-17,20,7
495,191,2024-04-12,9,3
496,472,2023-05-30,1,10
497,341,2023-06-13,40,6
498,188,2024-02-25,49,2
499,229,2024-02-17,30,3
500,125,2024-05-02,4,2
501,26,2024-04-12,49,4
502,172,2024-04-01,33,1
503,429,2024-02-01,14,7
504,434,2024-01-20,10,9
505,273,2024-05-02,9,9
506,410,2023-12-24,38,7
507,266,2024-04-06,31,9
508,122,2024-05-07,19,2
509,7,2024-05-06,27,2
510,357,2024-01-06,15,8
511,417,2023-09-07,18,10
512,283,2024-04-22,40,7
513,232,2024-03-07,37,1
514,432,2023-08-22,48,7
515,383,2023-07-21,20,5
516,222,2024-02-14,7,1
517,266,2024-02-18,39,8
518,239,2024-04-29,16,2
519,177,2024-04-25,30,5
520,375,2024-03-10,33,10
521,245,2024-05-03,38,4
522,481,2024-02-29,31,6
523,364,2024-04-06,31,10
524,62,2024-05-11,16,4
525,271,2024-04-11,38,5
526,149,2024-05-04,47,3
527,419,2024-01-20,37,9
528,227,2024-04-02,48,3
529,31,2024-04-29,21,1
530,360,2023-06-11,28,9
531,84,2024-04-18,7,3
532,384,2024-02-24,34,8
533,446,2024-02-03,19,7
534,68,2024-04-26,49,2
535,121,2024-05-05,26,4
536,177,2024-03-01,9,4
537,242,2024-03-04,18,5
538,135,2024-05-08,15,5
539,219,2024-04-24,47,1
540,265,2024-04-26,19,8
541,250,2024-03-20,12,3
542,348,2023-12-27,25,9
543,380,2023-11-30,48,8
544,98,2024-04-18,14,4
545,373,2023-06-13,37,8
546,266,2024-03-19,28,10
547,392,2023-10-16,29,8
548,43,2024-04-19,32,5
549,89,2024-04-25,29,3
550,432,2023-10-12,11,8
551,370,2023-10-24,8,7
552,304,2024-02-17,45,9
553,252,2024-05-06,31,6
554,82,2024-04-18,4,1
555,30,2024-05-03,33,2
556,246,2024-04-07,10,4
557,486,2023-12-20,19,8
558,420,2024-03-18,3,5
559,236,2024-04-12,42,2
560,39,2024-04-19,27,5
561,397,2024-01-15,29,7
562,449,2023-07-27,20,10
563,304,2024-04-24,30,10
564,223,2024-04-27,34,2
565,334,2023-09-30,7,5
566,428,2023-09-18,2,9
567,296,2024-03-29,3,9
568,264,2024-03-06,48,9
569,75,2024-05-10,3,3
570,91,2024-04-23,38,5
571,288,2024-03-06,26,9
572,91,2024-05-10,34,4
573,366,2023-09-21,45,6
574,384,2024-03-15,25,6
575,43,2024-04-21,29,3
576,121,2024-05-02,19,3
577,4,2024-04-23,36,5
578,113,2024-04-16,3,2
579,58,2024-04-15,43,2
580,175,2024-04-01,44,1
581,325,2024-04-05,18,7
582,86,2024-04-25,26,3
583,6,2024-04-28,9,3
584,141,2024-04-22,28,5
585,68,2024-05-09,43,3
586,263,2024-03-13,3,10
587,483,2023-08-27,5,6
588,290,2024-04-17,49,7
589,133,2024-05-08,38,1
590,418,2024-04-25,33,7
591,33,2024-04-25,11,2
592,36,2024-04-22,23,2
593,31,2024-04-12,46,3
594,182,2024-02-28,4,2
595,463,2024-03-26,17,7
596,451,2023-07-01,39,5
597,464,2023-07-03,28,6
598,422,2023-07-02,2,10
599,10,2024-04-20,36,4
600,496,2024-05-04,30,7
601,348,2024-01-28,39,5
602,14,2024-04-12,25,2
603,53,2024-05-10,4,4
604,129,2024-04-26,41,2
605,41,2024-04-24,35,3
606,485,2024-02-16,24,9
607,488,2023-09-23,6,10
608,335,2023-07-15,36,5
609,349,2023-11-29,44,5
610,1,2024-04-27,43,2
611,420,2023-08-30,41,8
612,203,2024-05-11,7,2
613,436,2024-02-29,46,6
